,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,Cyclically
Robert J. Shiller,,,,,,,,,,Adjusted
,,,,,,,,,,Price
,,,,  Consumer,,,,,,Earnings
,S&P,,,Price,,Long,,,,Ratio
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real,Real,P/E10 or
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend,Earnings,CAPE
1895.09,4.82,0.20,0.23,6.85,1895.71,3.55,173.40,7.02,8.18,18.20
1895.1,4.75,0.19,0.24,6.85,1895.79,3.57,170.88,6.95,8.45,17.94
1895.11,4.59,0.19,0.24,6.85,1895.87,3.58,165.13,6.90,8.72,17.34
1895.12,4.32,0.19,0.25,6.76,1895.96,3.59,157.60,6.93,9.12,16.55
1896.01,4.27,0.19,0.25,6.66,1896.04,3.60,158.01,7.00,9.13,16.58
1896.02,4.45,0.19,0.24,6.57,1896.12,3.58,167.05,7.07,9.13,17.52
1896.03,4.38,0.19,0.24,6.57,1896.21,3.57,164.42,7.04,9.01,17.23
1896.04,4.42,0.19,0.24,6.47,1896.29,3.55,168.37,7.11,9.02,17.64
1896.05,4.40,0.19,0.23,6.37,1896.37,3.53,170.11,7.18,9.02,17.83
1896.06,4.32,0.19,0.23,6.28,1896.46,3.52,169.54,7.26,9.03,17.78
1896.07,4.04,0.18,0.23,6.28,1896.54,3.50,158.55,7.23,8.90,16.64
1896.08,3.81,0.18,0.22,6.28,1896.62,3.48,149.53,7.19,8.76,15.70
1896.09,4.01,0.18,0.22,6.28,1896.71,3.47,157.38,7.16,8.63,16.54
1896.1,4.10,0.18,0.22,6.47,1896.79,3.45,156.18,6.92,8.25,16.44
1896.11,4.38,0.18,0.21,6.66,1896.87,3.43,162.08,6.69,7.89,17.09
1896.12,4.22,0.18,0.21,6.66,1896.96,3.42,156.16,6.66,7.77,16.50
1897.01,4.22,0.18,0.22,6.47,1897.04,3.40,160.75,6.86,8.32,17.03
1897.02,4.18,0.18,0.23,6.47,1897.12,3.40,159.22,6.86,8.64,16.89
1897.03,4.19,0.18,0.24,6.47,1897.21,3.39,159.61,6.86,8.95,16.96
1897.04,4.06,0.18,0.24,6.37,1897.29,3.39,156.96,6.96,9.41,16.70
1897.05,4.08,0.18,0.25,6.28,1897.37,3.38,160.12,7.06,9.88,17.05
1897.06,4.27,0.18,0.26,6.28,1897.46,3.38,167.58,7.06,10.20,17.85
1897.07,4.46,0.18,0.27,6.28,1897.54,3.38,175.04,7.06,10.53,18.65
1897.08,4.75,0.18,0.28,6.57,1897.62,3.37,178.31,6.76,10.39,19.01
1897.09,4.98,0.18,0.29,6.76,1897.71,3.37,181.68,6.57,10.40,19.37
1897.1,4.82,0.18,0.29,6.66,1897.79,3.36,178.36,6.66,10.85,19.03
1897.11,4.65,0.18,0.30,6.66,1897.87,3.36,172.07,6.66,11.16,18.36
1897.12,4.75,0.18,0.31,6.66,1897.96,3.35,175.77,6.66,11.47,18.75
1898.01,4.88,0.18,0.31,6.66,1898.04,3.35,180.58,6.72,11.59,19.25
1898.02,4.87,0.18,0.32,6.76,1898.12,3.33,177.67,6.69,11.55,18.92
1898.03,4.65,0.19,0.32,6.76,1898.21,3.31,169.64,6.75,11.67,18.04
1898.04,4.57,0.19,0.32,6.76,1898.29,3.29,166.72,6.81,11.79,17.71
1898.05,4.87,0.19,0.33,7.23,1898.37,3.27,165.98,6.42,11.13,17.60
1898.06,5.06,0.19,0.33,6.76,1898.46,3.25,184.60,6.93,12.04,19.54
1898.07,5.08,0.19,0.33,6.66,1898.54,3.23,187.98,7.09,12.33,19.86
1898.08,5.27,0.19,0.34,6.66,1898.62,3.20,195.01,7.15,12.46,20.54
1898.09,5.26,0.20,0.34,6.66,1898.71,3.18,194.64,7.22,12.58,20.44
1898.1,5.15,0.20,0.34,6.66,1898.79,3.16,190.57,7.28,12.70,19.95
1898.11,5.32,0.20,0.35,6.66,1898.87,3.14,196.86,7.34,12.83,20.53
1898.12,5.65,0.20,0.35,6.76,1898.96,3.12,206.13,7.30,12.77,21.40
1899.01,6.08,0.20,0.36,6.76,1899.04,3.10,221.81,7.33,13.16,22.93
1899.02,6.31,0.20,0.37,6.95,1899.12,3.10,223.90,7.16,13.19,23.05
1899.03,6.40,0.20,0.38,6.95,1899.21,3.11,227.09,7.19,13.57,23.28
1899.04,6.48,0.20,0.39,7.04,1899.29,3.11,226.82,7.12,13.77,23.15
1899.05,6.21,0.20,0.40,7.04,1899.37,3.12,217.37,7.15,14.15,22.09
1899.06,6.07,0.21,0.42,7.14,1899.46,3.12,209.64,7.08,14.33,21.21
1899.07,6.28,0.21,0.43,7.23,1899.54,3.13,214.04,7.01,14.51,21.56
1899.08,6.44,0.21,0.44,7.33,1899.62,3.13,216.64,6.95,14.69,21.73
1899.09,6.37,0.21,0.45,7.61,1899.71,3.13,206.25,6.72,14.49,20.59
1899.1,6.34,0.21,0.46,7.71,1899.79,3.14,202.74,6.66,14.66,20.15
1899.11,6.46,0.21,0.47,7.80,1899.87,3.14,204.06,6.61,14.82,20.20
1899.12,6.02,0.21,0.48,7.90,1899.96,3.15,187.87,6.55,14.98,18.51
1900.01,6.10,0.22,0.48,7.90,1900.04,3.15,190.37,6.79,14.98,18.67
1900.02,6.21,0.23,0.48,7.99,1900.12,3.15,191.49,6.94,14.80,18.70
1900.03,6.26,0.23,0.48,7.99,1900.21,3.14,193.04,7.17,14.80,18.78
1900.04,6.34,0.24,0.48,7.99,1900.29,3.14,195.50,7.40,14.80,18.94
1900.05,6.04,0.25,0.48,7.80,1900.37,3.13,190.79,7.82,15.16,18.40
1900.06,5.86,0.26,0.48,7.71,1900.46,3.13,187.39,8.15,15.35,17.99
1900.07,5.86,0.26,0.48,7.80,1900.54,3.13,185.11,8.29,15.16,17.69
1900.08,5.94,0.27,0.48,7.71,1900.62,3.12,189.95,8.63,15.35,18.07
1900.09,5.80,0.28,0.48,7.80,1900.71,3.12,183.21,8.77,15.16,17.34
1900.1,6.01,0.29,0.48,7.71,1900.79,3.11,192.19,9.11,15.35,18.10
1900.11,6.48,0.29,0.48,7.71,1900.87,3.11,207.22,9.35,15.35,19.42
1900.12,6.87,0.30,0.48,7.61,1900.96,3.10,222.44,9.71,15.54,20.74
1901.01,7.07,0.30,0.48,7.71,1901.04,3.10,226.09,9.65,15.40,20.98
1901.02,7.25,0.30,0.48,7.61,1901.12,3.11,234.74,9.82,15.65,21.68
1901.03,7.51,0.31,0.49,7.61,1901.21,3.11,243.16,9.88,15.70,22.35
1901.04,8.14,0.31,0.49,7.52,1901.29,3.12,266.89,10.06,15.96,24.41
1901.05,7.73,0.31,0.49,7.52,1901.37,3.13,253.45,10.11,16.01,23.06
1901.06,8.50,0.31,0.49,7.52,1901.46,3.13,278.70,10.16,16.07,25.24
1901.07,7.93,0.31,0.49,7.61,1901.54,3.14,256.76,10.09,15.92,23.14
1901.08,8.04,0.31,0.49,7.71,1901.62,3.15,257.11,10.02,15.77,23.08
1901.09,8.00,0.32,0.50,7.80,1901.71,3.15,252.71,9.95,15.64,22.59
1901.1,7.91,0.32,0.50,7.80,1901.79,3.16,249.86,10.00,15.69,22.25
1901.11,8.08,0.32,0.50,7.90,1901.87,3.17,252.16,9.93,15.55,22.38
1901.12,7.95,0.32,0.50,7.99,1901.96,3.17,245.15,9.87,15.42,21.68
1902.01,8.12,0.32,0.51,7.90,1902.04,3.18,253.41,10.01,15.94,22.34
1902.02,8.19,0.32,0.52,7.90,1902.12,3.19,255.59,10.04,16.28,22.46
1902.03,8.20,0.32,0.53,7.90,1902.21,3.20,255.90,10.06,16.62,22.41
1902.04,8.48,0.32,0.54,7.99,1902.29,3.21,261.49,9.97,16.75,22.82
1902.05,8.46,0.32,0.55,8.09,1902.37,3.22,257.81,9.88,16.89,22.43
1902.06,8.41,0.33,0.57,8.18,1902.46,3.23,253.30,9.79,17.02,21.96
1902.07,8.60,0.33,0.58,8.18,1902.54,3.24,259.03,9.81,17.34,22.39
1902.08,8.83,0.33,0.59,8.09,1902.62,3.25,269.08,9.96,17.88,23.17
1902.09,8.85,0.33,0.60,8.18,1902.71,3.26,266.56,9.86,18.00,22.86
1902.1,8.57,0.33,0.61,8.75,1902.79,3.27,241.29,9.24,17.13,20.60
1902.11,8.24,0.33,0.62,8.47,1902.87,3.28,239.82,9.58,18.02,20.41
1902.12,8.05,0.33,0.63,8.56,1902.96,3.29,231.68,9.50,18.13,19.63
1903.01,8.46,0.33,0.62,8.66,1903.04,3.30,240.81,9.44,17.70,20.32
1903.02,8.41,0.33,0.61,8.66,1903.12,3.31,239.38,9.49,17.46,20.11
1903.03,8.08,0.34,0.61,8.37,1903.21,3.32,237.83,9.86,17.81,19.88
1903.04,7.75,0.34,0.60,8.37,1903.29,3.33,228.12,9.91,17.56,18.98
1903.05,7.60,0.34,0.59,8.18,1903.37,3.33,228.91,10.19,17.72,18.95
1903.06,7.18,0.34,0.58,8.18,1903.46,3.34,216.26,10.24,17.47,17.82
1903.07,6.85,0.34,0.57,8.18,1903.54,3.35,206.32,10.29,17.22,16.92
1903.08,6.63,0.34,0.56,8.18,1903.62,3.36,199.69,10.34,16.97,16.30
1903.09,6.47,0.35,0.56,8.28,1903.71,3.37,192.63,10.27,16.52,15.65
1903.1,6.26,0.35,0.55,8.18,1903.79,3.38,188.55,10.44,16.47,15.25
1903.11,6.28,0.35,0.54,8.09,1903.87,3.38,191.37,10.61,16.40,15.41
1903.12,6.57,0.35,0.53,8.09,1903.96,3.39,200.21,10.67,16.15,16.04
1904.01,6.68,0.35,0.53,8.28,1904.04,3.40,198.88,10.32,15.68,15.86
1904.02,6.50,0.34,0.52,8.47,1904.12,3.41,189.18,9.99,15.23,15.02
1904.03,6.48,0.34,0.52,8.37,1904.21,3.41,190.74,10.01,15.31,15.08
1904.04,6.64,0.34,0.52,8.28,1904.29,3.42,197.69,10.02,15.38,15.57
1904.05,6.50,0.33,0.51,8.09,1904.37,3.43,198.08,10.16,15.64,15.53
1904.06,6.51,0.33,0.51,8.09,1904.46,3.43,198.38,10.06,15.54,15.47
1904.07,6.78,0.33,0.51,8.09,1904.54,3.44,206.61,9.96,15.44,16.04
1904.08,7.01,0.32,0.50,8.18,1904.62,3.45,211.14,9.74,15.16,16.30
1904.09,7.32,0.32,0.50,8.28,1904.71,3.45,217.94,9.53,14.89,16.74
1904.1,7.75,0.32,0.50,8.28,1904.79,3.46,230.74,9.43,14.79,17.63
1904.11,8.17,0.31,0.49,8.47,1904.87,3.47,237.78,9.12,14.36,18.08
1904.12,8.25,0.31,0.49,8.47,1904.96,3.47,240.11,9.02,14.26,18.16
1905.01,8.43,0.31,0.51,8.47,1905.04,3.48,245.35,9.07,14.70,18.46
1905.02,8.80,0.31,0.52,8.47,1905.12,3.48,256.12,9.12,15.13,19.17
1905.03,9.05,0.32,0.54,8.37,1905.21,3.47,266.38,9.27,15.75,19.83
1905.04,8.94,0.32,0.55,8.37,1905.29,3.47,263.15,9.32,16.19,19.48
1905.05,8.50,0.32,0.57,8.28,1905.37,3.46,253.07,9.48,16.82,18.63
1905.06,8.60,0.32,0.58,8.28,1905.46,3.46,256.05,9.53,17.27,18.74
1905.07,8.87,0.32,0.60,8.28,1905.54,3.46,264.09,9.58,17.71,19.21
1905.08,9.20,0.32,0.61,8.37,1905.62,3.45,270.80,9.52,17.96,19.57
1905.09,9.23,0.33,0.63,8.28,1905.71,3.45,274.80,9.68,18.61,19.74
1905.1,9.36,0.33,0.64,8.28,1905.79,3.44,278.68,9.73,19.05,19.90
1905.11,9.31,0.33,0.66,8.37,1905.87,3.44,274.04,9.66,19.28,19.44
1905.12,9.54,0.33,0.67,8.47,1905.96,3.43,277.65,9.60,19.50,19.58
1906.01,9.87,0.34,0.68,8.47,1906.04,3.43,287.26,9.77,19.72,20.13
1906.02,9.80,0.34,0.69,8.47,1906.12,3.45,285.22,9.94,19.94,19.87
1906.03,9.56,0.35,0.69,8.47,1906.21,3.47,278.24,10.11,20.15,19.26
1906.04,9.43,0.35,0.70,8.47,1906.29,3.49,274.45,10.28,20.37,18.88
1906.05,9.18,0.36,0.71,8.56,1906.37,3.51,264.21,10.34,20.36,18.05
1906.06,9.30,0.37,0.72,8.56,1906.46,3.53,267.66,10.50,20.58,18.17
1906.07,9.06,0.37,0.72,8.28,1906.54,3.55,269.74,11.04,21.51,18.20
1906.08,9.73,0.38,0.73,8.47,1906.62,3.57,283.18,10.96,21.25,18.97
1906.09,10.03,0.38,0.74,8.56,1906.71,3.59,288.67,11.01,21.23,19.20
1906.1,9.73,0.39,0.75,8.75,1906.79,3.61,273.95,10.93,20.98,18.10
1906.11,9.93,0.39,0.75,8.85,1906.87,3.63,276.57,10.98,20.96,18.14
1906.12,9.84,0.40,0.76,8.94,1906.96,3.65,271.15,11.02,20.94,17.66
1907.01,9.56,0.40,0.75,8.85,1907.04,3.67,266.27,11.23,20.94,17.22
1907.02,9.26,0.41,0.74,9.04,1907.12,3.69,252.48,11.09,20.27,16.22
1907.03,8.35,0.41,0.74,8.94,1907.21,3.70,230.09,11.30,20.25,14.69
1907.04,8.39,0.41,0.73,8.94,1907.29,3.72,231.19,11.39,20.02,14.67
1907.05,8.10,0.42,0.72,9.13,1907.37,3.74,218.55,11.24,19.38,13.79
1907.06,7.84,0.42,0.71,9.23,1907.46,3.75,209.36,11.22,18.96,13.14
1907.07,8.14,0.42,0.70,9.23,1907.54,3.77,217.37,11.30,18.74,13.59
1907.08,7.53,0.43,0.69,9.23,1907.62,3.79,201.08,11.39,18.51,12.51
1907.09,7.45,0.43,0.69,9.23,1907.71,3.80,198.94,11.48,18.29,12.33
1907.1,6.64,0.43,0.68,9.32,1907.79,3.82,175.50,11.45,17.89,10.83
1907.11,6.25,0.44,0.67,8.94,1907.87,3.84,172.22,12.03,18.42,10.59
1907.12,6.57,0.44,0.66,8.75,1907.96,3.85,184.98,12.39,18.58,11.33
1908.01,6.85,0.44,0.65,8.66,1908.04,3.87,194.98,12.43,18.60,11.90
1908.02,6.60,0.43,0.65,8.56,1908.12,3.86,189.95,12.47,18.61,11.55
1908.03,6.87,0.43,0.64,8.56,1908.21,3.85,197.72,12.38,18.42,11.98
1908.04,7.24,0.43,0.63,8.66,1908.29,3.84,206.08,12.15,18.03,12.45
1908.05,7.63,0.42,0.63,8.66,1908.37,3.83,217.18,12.05,17.84,13.08
1908.06,7.64,0.42,0.62,8.66,1908.46,3.82,217.47,11.96,17.65,13.05
1908.07,7.92,0.42,0.61,8.75,1908.54,3.82,222.99,11.73,17.27,13.35
1908.08,8.26,0.41,0.61,8.75,1908.62,3.81,232.56,11.64,17.08,13.88
1908.09,8.17,0.41,0.60,8.75,1908.71,3.80,230.03,11.54,16.89,13.70
1908.1,8.27,0.41,0.59,8.85,1908.79,3.79,230.34,11.33,16.52,13.69
1908.11,8.83,0.40,0.59,8.94,1908.87,3.78,243.32,11.11,16.17,14.44
1908.12,9.03,0.40,0.58,9.04,1908.96,3.77,246.21,10.91,15.81,14.58
1909.01,9.06,0.40,0.60,8.94,1909.04,3.76,249.66,11.11,16.40,14.76
1909.02,8.80,0.41,0.61,9.04,1909.12,3.77,239.94,11.09,16.63,14.17
1909.03,8.92,0.41,0.63,9.04,1909.21,3.79,243.21,11.18,17.04,14.34
1909.04,9.32,0.41,0.64,9.23,1909.29,3.80,248.88,11.04,17.09,14.65
1909.05,9.63,0.42,0.66,9.32,1909.37,3.81,254.53,11.01,17.31,14.95
1909.06,9.80,0.42,0.67,9.42,1909.46,3.82,256.41,10.99,17.53,15.04
1909.07,9.94,0.42,0.69,9.42,1909.54,3.84,260.07,11.08,17.92,15.23
1909.08,10.18,0.43,0.70,9.51,1909.62,3.85,263.69,11.05,18.13,15.42
1909.09,10.19,0.43,0.72,9.61,1909.71,3.86,261.33,11.03,18.34,15.25
1909.1,10.23,0.43,0.73,9.80,1909.79,3.87,257.27,10.90,18.36,14.99
1909.11,10.18,0.44,0.75,9.90,1909.87,3.89,253.55,10.88,18.56,14.75
1909.12,10.30,0.44,0.76,9.99,1909.96,3.90,254.09,10.85,18.75,14.75
1910.01,10.08,0.44,0.76,9.90,1910.04,3.91,251.06,11.02,18.87,14.55
1910.02,9.72,0.45,0.76,9.90,1910.12,3.92,242.09,11.08,18.80,14.00
1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,243.39,10.94,18.39,14.05
1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,235.30,10.89,18.16,13.56
1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,235.84,11.16,18.44,13.57
1910.06,9.10,0.46,0.75,9.90,1910.46,3.94,226.65,11.33,18.56,13.02
1910.07,8.64,0.46,0.74,9.90,1910.54,3.95,215.19,11.39,18.49,12.34
1910.08,8.85,0.46,0.74,9.80,1910.62,3.95,222.56,11.57,18.61,12.75
1910.09,8.91,0.46,0.74,9.70,1910.71,3.96,226.27,11.75,18.73,12.94
1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,243.85,12.17,19.23,13.92
1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,248.61,12.48,19.56,14.16
1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,241.67,12.55,19.49,13.74
1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,247.54,12.55,19.18,14.05
1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,259.85,12.95,19.47,14.72
1911.03,9.32,0.47,0.70,9.04,1911.21,3.99,254.12,12.81,18.95,14.37
1911.04,9.28,0.47,0.68,8.75,1911.29,3.99,261.28,13.23,19.24,14.75
1911.05,9.48,0.47,0.67,8.75,1911.37,3.99,266.91,13.23,18.91,15.05
1911.06,9.67,0.47,0.66,8.75,1911.46,3.99,272.26,13.23,18.58,15.33
1911.07,9.63,0.47,0.65,8.85,1911.54,4.00,268.22,13.09,18.06,15.08
1911.08,9.17,0.47,0.64,9.13,1911.62,4.00,247.42,12.68,17.18,13.90
1911.09,8.67,0.47,0.63,9.23,1911.71,4.00,231.52,12.55,16.69,13.00
1911.1,8.72,0.47,0.61,9.23,1911.79,4.00,232.86,12.55,16.38,13.07
1911.11,9.07,0.47,0.60,9.13,1911.87,4.01,244.72,12.68,16.23,13.73
1911.12,9.11,0.47,0.59,9.04,1911.96,4.01,248.39,12.81,16.09,13.93
1912.01,9.12,0.47,0.60,9.13,1912.04,4.01,246.07,12.70,16.17,13.79
1912.02,9.04,0.47,0.61,9.23,1912.12,4.05,241.40,12.60,16.24,13.53
1912.03,9.30,0.47,0.62,9.42,1912.21,4.08,243.33,12.36,16.16,13.64
1912.04,9.59,0.47,0.63,9.70,1912.29,4.12,243.54,12.02,15.91,13.65
1912.05,9.58,0.47,0.64,9.70,1912.37,4.16,243.28,12.04,16.15,13.65
1912.06,9.58,0.48,0.65,9.61,1912.46,4.19,245.69,12.18,16.54,13.79
1912.07,9.59,0.48,0.65,9.61,1912.54,4.23,245.95,12.20,16.78,13.80
1912.08,9.81,0.48,0.66,9.70,1912.62,4.27,249.12,12.11,16.84,13.98
1912.09,9.86,0.48,0.67,9.80,1912.71,4.30,247.96,12.01,16.91,13.93
1912.1,9.84,0.48,0.68,9.80,1912.79,4.34,247.46,12.03,17.14,13.91
1912.11,9.73,0.48,0.69,9.80,1912.87,4.38,244.69,12.05,17.37,13.75
1912.12,9.38,0.48,0.70,9.70,1912.96,4.41,238.20,12.19,17.78,13.39
1913.01,9.30,0.48,0.69,9.80,1913.04,4.45,233.88,12.07,17.46,13.15
1913.02,8.97,0.48,0.69,9.80,1913.12,4.43,225.58,12.07,17.31,12.68
1913.03,8.80,0.48,0.68,9.80,1913.21,4.40,221.30,12.07,17.16,12.44
1913.04,8.79,0.48,0.68,9.80,1913.29,4.38,221.05,12.07,17.02,12.43
1913.05,8.55,0.48,0.67,9.70,1913.37,4.35,217.23,12.20,17.04,12.22
1913.06,8.12,0.48,0.67,9.80,1913.46,4.33,204.20,12.07,16.72,11.49
1913.07,8.23,0.48,0.66,9.90,1913.54,4.31,204.88,11.95,16.41,11.53
1913.08,8.45,0.48,0.65,9.90,1913.62,4.28,210.36,11.95,16.26,11.85
1913.09,8.53,0.48,0.65,10.00,1913.71,4.26,210.22,11.83,15.96,11.84
1913.1,8.26,0.48,0.64,10.00,1913.79,4.23,203.57,11.83,15.81,11.47
1913.11,8.05,0.48,0.64,10.10,1913.87,4.21,196.43,11.71,15.51,11.07
1913.12,8.04,0.48,0.63,10.00,1913.96,4.18,198.15,11.83,15.53,11.17
1914.01,8.37,0.48,0.62,10.00,1914.04,4.16,206.28,11.71,15.30,11.64
1914.02,8.48,0.47,0.61,9.90,1914.12,4.17,211.10,11.70,15.23,11.91
1914.03,8.32,0.47,0.60,9.90,1914.21,4.17,207.12,11.58,15.00,11.69
1914.04,8.12,0.46,0.59,9.80,1914.29,4.18,204.20,11.57,14.92,11.52
1914.05,8.17,0.46,0.58,9.90,1914.37,4.19,203.38,11.33,14.54,11.48
1914.06,8.13,0.45,0.58,9.90,1914.46,4.19,202.39,11.20,14.31,11.43
1914.07,7.68,0.45,0.57,10.00,1914.54,4.20,189.27,10.97,13.94,10.69
1914.08,7.68,0.44,0.56,10.20,1914.62,4.21,185.56,10.63,13.45,10.49
1914.09,7.68,0.44,0.55,10.20,1914.71,4.21,185.56,10.51,13.23,10.50
1914.1,7.68,0.43,0.54,10.10,1914.79,4.22,187.40,10.49,13.14,10.61
1914.11,7.68,0.43,0.53,10.20,1914.87,4.23,185.56,10.27,12.79,10.52
1914.12,7.35,0.42,0.52,10.10,1914.96,4.23,179.35,10.25,12.69,10.17
1915.01,7.48,0.42,0.55,10.10,1915.04,4.24,182.52,10.27,13.42,10.36
1915.02,7.38,0.42,0.58,10.00,1915.12,4.22,181.88,10.39,14.29,10.33
1915.03,7.57,0.42,0.61,9.90,1915.21,4.21,188.45,10.52,15.19,10.71
1915.04,8.14,0.42,0.64,10.00,1915.29,4.19,200.61,10.43,15.77,11.40
1915.05,7.95,0.42,0.67,10.10,1915.37,4.18,193.99,10.35,16.35,11.03
1915.06,8.04,0.43,0.70,10.10,1915.46,4.16,196.19,10.37,17.08,11.15
1915.07,8.01,0.43,0.73,10.10,1915.54,4.15,195.45,10.39,17.81,11.11
1915.08,8.35,0.43,0.76,10.10,1915.62,4.13,203.75,10.41,18.54,11.58
1915.09,8.66,0.43,0.79,10.10,1915.71,4.11,211.31,10.43,19.28,12.01
1915.1,9.14,0.43,0.82,10.20,1915.79,4.10,220.84,10.35,19.81,12.55
1915.11,9.46,0.43,0.85,10.30,1915.87,4.08,226.35,10.27,20.34,12.86
1915.12,9.48,0.43,0.88,10.30,1915.96,4.07,226.83,10.29,21.06,12.88
1916.01,9.33,0.44,0.93,10.40,1916.04,4.05,221.10,10.45,22.14,12.54
1916.02,9.20,0.45,0.99,10.40,1916.12,4.07,218.01,10.70,23.42,12.35
1916.03,9.17,0.46,1.04,10.50,1916.21,4.08,215.23,10.86,24.46,12.18
1916.04,9.07,0.47,1.10,10.60,1916.29,4.10,210.88,11.00,25.51,11.91
1916.05,9.27,0.48,1.15,10.70,1916.37,4.11,213.51,11.15,26.51,12.03
1916.06,9.36,0.50,1.21,10.80,1916.46,4.13,213.59,11.30,27.50,12.00
1916.07,9.23,0.51,1.26,10.80,1916.54,4.14,210.62,11.54,28.73,11.79
1916.08,9.30,0.52,1.31,10.90,1916.62,4.16,210.28,11.68,29.69,11.73
1916.09,9.68,0.53,1.37,11.10,1916.71,4.17,214.92,11.71,30.37,11.94
1916.1,9.98,0.54,1.42,11.30,1916.79,4.19,217.66,11.74,31.01,12.05
1916.11,10.21,0.55,1.48,11.50,1916.87,4.20,218.81,11.77,31.63,12.05
1916.12,9.80,0.56,1.53,11.60,1916.96,4.22,208.21,11.90,32.51,11.41
1917.01,9.57,0.57,1.51,11.70,1917.04,4.23,201.58,12.02,31.79,10.99
1917.02,9.03,0.58,1.49,12.00,1917.12,4.26,185.45,11.95,30.56,10.06
1917.03,9.31,0.59,1.47,12.00,1917.21,4.29,191.21,12.17,30.15,10.33
1917.04,9.17,0.60,1.45,12.60,1917.29,4.32,179.36,11.80,28.30,9.64
1917.05,8.86,0.61,1.43,12.80,1917.37,4.34,170.59,11.83,27.46,9.14
1917.06,9.04,0.63,1.41,13.00,1917.46,4.37,171.38,11.85,26.64,9.15
1917.07,8.79,0.64,1.38,12.80,1917.54,4.40,169.24,12.24,26.65,9.00
1917.08,8.53,0.65,1.36,13.00,1917.62,4.43,161.71,12.26,25.84,8.57
1917.09,8.12,0.66,1.34,13.30,1917.71,4.46,150.47,12.18,24.89,7.95
1917.1,7.68,0.67,1.32,13.50,1917.79,4.49,140.20,12.20,24.13,7.39
1917.11,7.04,0.68,1.30,13.50,1917.87,4.51,128.52,12.40,23.75,6.75
1917.12,6.80,0.69,1.28,13.70,1917.96,4.54,122.33,12.41,23.03,6.41
1918.01,7.21,0.68,1.26,14.00,1918.04,4.57,126.92,11.97,22.11,6.64
1918.02,7.43,0.67,1.23,14.10,1918.12,4.56,129.87,11.71,21.53,6.78
1918.03,7.28,0.66,1.21,14.00,1918.21,4.56,128.15,11.62,21.27,6.69
1918.04,7.21,0.65,1.18,14.20,1918.29,4.55,125.13,11.28,20.53,6.52
1918.05,7.44,0.64,1.16,14.50,1918.37,4.55,126.46,10.88,19.70,6.58
1918.06,7.45,0.63,1.14,14.70,1918.46,4.54,124.90,10.56,19.03,6.50
1918.07,7.51,0.62,1.11,15.10,1918.54,4.54,122.57,10.12,18.13,6.37
1918.08,7.58,0.61,1.09,15.40,1918.62,4.53,121.31,9.76,17.40,6.30
1918.09,7.54,0.60,1.06,15.70,1918.71,4.52,118.36,9.42,16.69,6.15
1918.1,7.86,0.59,1.04,16.00,1918.79,4.52,121.07,9.09,15.99,6.29
1918.11,8.06,0.58,1.01,16.30,1918.87,4.51,121.86,8.77,15.33,6.33
1918.12,7.90,0.57,0.99,16.50,1918.96,4.51,118.00,8.51,14.79,6.13
1919.01,7.85,0.57,0.99,16.50,1919.04,4.50,117.25,8.46,14.71,6.10
1919.02,7.88,0.56,0.98,16.20,1919.12,4.54,119.88,8.57,14.91,6.24
1919.03,8.12,0.56,0.98,16.40,1919.21,4.58,122.02,8.42,14.65,6.36
1919.04,8.39,0.56,0.97,16.70,1919.29,4.62,123.82,8.22,14.31,6.46
1919.05,8.97,0.55,0.97,16.90,1919.37,4.66,130.81,8.07,14.07,6.83
1919.06,9.21,0.55,0.96,16.90,1919.46,4.70,134.31,8.02,14.00,7.02
1919.07,9.51,0.55,0.96,17.40,1919.54,4.74,134.70,7.74,13.53,7.05
1919.08,8.87,0.54,0.95,17.70,1919.62,4.77,123.50,7.56,13.23,6.48
1919.09,9.01,0.54,0.95,17.80,1919.71,4.81,124.75,7.48,13.08,6.56
1919.1,9.47,0.54,0.94,18.10,1919.79,4.85,128.94,7.31,12.80,6.79
1919.11,9.19,0.53,0.94,18.50,1919.87,4.89,122.43,7.10,12.46,6.47
1919.12,8.92,0.53,0.93,18.90,1919.96,4.93,116.31,6.91,12.13,6.16
1920.01,8.83,0.53,0.92,19.30,1920.04,4.97,112.75,6.75,11.74,5.99
1920.02,8.10,0.53,0.91,19.50,1920.12,4.98,102.37,6.66,11.48,5.46
1920.03,8.67,0.53,0.90,19.70,1920.21,4.99,108.46,6.57,11.23,5.80
1920.04,8.60,0.52,0.89,20.30,1920.29,5.00,104.41,6.35,10.76,5.60
1920.05,8.06,0.52,0.88,20.60,1920.37,5.01,96.43,6.24,10.48,5.19
1920.06,7.92,0.52,0.87,20.90,1920.46,5.02,93.39,6.13,10.20,5.04
1920.07,7.91,0.52,0.85,20.80,1920.54,5.03,93.72,6.14,10.12,5.08
